Date	Close
1985-01-04	163.68
1985-01-11	167.91
1985-01-18	171.32
1985-01-25	177.35
1985-02-01	178.63
1985-02-08	182.19
1985-02-15	181.6
1985-02-22	179.36
1985-03-01	183.23
1985-03-08	179.1
1985-03-15	176.53
1985-03-22	179.04
1985-03-29	180.66
1985-04-05	179.03
1985-04-12	180.54
1985-04-19	181.11
1985-04-26	182.18
1985-05-03	180.08
1985-05-10	184.28
1985-05-17	187.42
1985-05-24	188.29
1985-05-31	189.55
1985-06-07	189.68
1985-06-14	187.1
1985-06-21	189.61
1985-06-28	191.85
1985-07-05	192.52
1985-07-12	193.29
1985-07-19	195.13
1985-07-26	192.4
1985-08-02	191.48
1985-08-09	188.32
1985-08-16	186.1
1985-08-23	187.17
1985-08-30	188.63
1985-09-06	188.24
1985-09-13	182.91
1985-09-20	182.05
1985-09-27	181.29
1985-10-04	183.22
1985-10-11	184.28
1985-10-18	187.04
1985-10-25	187.52
1985-11-01	191.53
1985-11-08	193.72
1985-11-15	198.11
1985-11-22	201.52
1985-11-29	202.17
1985-12-06	202.99
1985-12-13	209.94
1985-12-20	210.94
1985-12-27	209.61
1986-01-03	210.88
1986-01-10	205.96
1986-01-17	208.43
1986-01-24	206.43
1986-01-31	211.78
1986-02-07	214.56
1986-02-14	219.76
1986-02-21	224.62
1986-02-28	226.92
1986-03-07	225.57
1986-03-14	236.55
1986-03-21	233.34
1986-03-28	238.9
1986-04-04	228.69
1986-04-11	235.97
1986-04-18	242.38
1986-04-25	242.29
1986-05-02	234.79
1986-05-09	237.85
1986-05-16	232.76
1986-05-23	241.35
1986-05-30	247.35
1986-06-06	245.67
1986-06-13	245.73
1986-06-20	247.58
1986-06-27	249.6
1986-07-04	251.79
1986-07-11	242.22
1986-07-18	236.36
1986-07-25	240.22
1986-08-01	234.91
1986-08-08	236.88
1986-08-15	247.15
1986-08-22	250.19
1986-08-29	252.93
1986-09-05	250.47
1986-09-12	230.67
1986-09-19	232.21
1986-09-26	232.23
1986-10-03	233.71
1986-10-10	235.48
1986-10-17	238.84
1986-10-24	238.26
1986-10-31	243.98
1986-11-07	245.77
1986-11-14	244.5
1986-11-21	245.86
1986-11-28	249.22
1986-12-05	251.17
1986-12-12	247.35
1986-12-19	249.73
1986-12-26	246.92
1987-01-02	246.45
1987-01-09	258.73
1987-01-16	266.28
1987-01-23	270.1
1987-01-30	274.08
1987-02-06	280.04
1987-02-13	279.7
1987-02-20	285.48
1987-02-27	284.2
1987-03-06	290.66
1987-03-13	289.89
1987-03-20	298.17
1987-03-27	296.13
1987-04-03	300.41
1987-04-10	292.49
1987-04-17	286.91
1987-04-24	281.52
1987-05-01	288.03
1987-05-08	293.37
1987-05-15	287.43
1987-05-22	282.16
1987-05-29	290.1
1987-06-05	293.45
1987-06-12	301.62
1987-06-19	306.97
1987-06-26	307.16
1987-07-03	304.92
1987-07-10	308.37
1987-07-17	314.59
1987-07-24	309.27
1987-07-31	318.66
1987-08-07	323
1987-08-14	333.99
1987-08-21	335.9
1987-08-28	327.04
1987-09-04	316.7
1987-09-11	321.98
1987-09-18	314.86
1987-09-25	320.16
1987-10-02	328.07
1987-10-09	311.07
1987-10-16	282.7
1987-10-23	248.22
1987-10-30	251.79
1987-11-06	250.41
1987-11-13	245.64
1987-11-20	242
1987-11-27	240.34
1987-12-04	223.92
1987-12-11	235.32
1987-12-18	249.16
1987-12-25	252.03
1988-01-01	247.08
1988-01-08	243.4
1988-01-15	252.05
1988-01-22	246.5
1988-01-29	257.07
1988-02-05	250.96
1988-02-12	257.63
1988-02-19	261.61
1988-02-26	262.46
1988-03-04	267.3
1988-03-11	264.94
1988-03-18	271.12
1988-03-25	258.51
1988-04-01	258.89
1988-04-08	269.43
1988-04-15	259.77
1988-04-22	260.14
1988-04-29	261.33
1988-05-06	257.48
1988-05-13	256.78
1988-05-20	253.02
1988-05-27	253.42
1988-06-03	266.45
1988-06-10	271.26
1988-06-17	270.68
1988-06-24	273.78
1988-07-01	271.78
1988-07-08	270.02
1988-07-15	272.05
1988-07-22	263.5
1988-07-29	272.02
1988-08-05	271.15
1988-08-12	262.55
1988-08-19	260.24
1988-08-26	259.68
1988-09-02	264.48
1988-09-09	266.84
1988-09-16	270.65
1988-09-23	269.76
1988-09-30	271.91
1988-10-07	278.07
1988-10-14	275.5
1988-10-21	283.66
1988-10-28	278.53
1988-11-04	276.31
1988-11-11	267.92
1988-11-18	266.47
1988-11-25	267.23
1988-12-02	271.81
1988-12-09	277.03
1988-12-16	276.29
1988-12-23	277.87
1988-12-30	277.72
1989-01-06	280.67
1989-01-13	283.87
1989-01-20	286.63
1989-01-27	293.82
1989-02-03	296.97
1989-02-10	292.02
1989-02-17	296.76
1989-02-24	287.13
1989-03-03	291.18
1989-03-10	292.88
1989-03-17	292.69
1989-03-24	290.58
1989-03-31	294.87
1989-04-07	297.16
1989-04-14	301.36
1989-04-21	309.61
1989-04-28	309.64
1989-05-05	307.61
1989-05-12	313.84
1989-05-19	321.24
1989-05-26	321.59
1989-06-02	325.52
1989-06-09	326.69
1989-06-16	321.35
1989-06-23	328
1989-06-30	317.98
1989-07-07	324.91
1989-07-14	331.84
1989-07-21	335.9
1989-07-28	342.15
1989-08-04	343.92
1989-08-11	344.74
1989-08-18	346.03
1989-08-25	350.52
1989-09-01	353.73
1989-09-08	348.76
1989-09-15	345.06
1989-09-22	347.05
1989-09-29	349.15
1989-10-06	358.78
1989-10-13	333.65
1989-10-20	347.16
1989-10-27	335.06
1989-11-03	337.62
1989-11-10	339.1
1989-11-17	341.61
1989-11-24	343.97
1989-12-01	350.63
1989-12-08	348.69
1989-12-15	350.14
1989-12-22	347.42
1989-12-29	353.4
1990-01-05	352.2
1990-01-12	339.93
1990-01-19	339.15
1990-01-26	325.8
1990-02-02	330.92
1990-02-09	333.62
1990-02-16	332.72
1990-02-23	324.15
1990-03-02	335.54
1990-03-09	337.93
1990-03-16	341.91
1990-03-23	337.22
1990-03-30	339.94
1990-04-06	340.08
1990-04-13	344.34
1990-04-20	335.12
1990-04-27	329.11
1990-05-04	338.39
1990-05-11	352
1990-05-18	354.64
1990-05-25	354.58
1990-06-01	363.16
1990-06-08	358.71
1990-06-15	362.91
1990-06-22	355.43
1990-06-29	358.02
1990-07-06	358.42
1990-07-13	367.31
1990-07-20	361.61
1990-07-27	353.44
1990-08-03	344.86
1990-08-10	335.52
1990-08-17	327.83
1990-08-24	311.51
1990-08-31	322.56
1990-09-07	323.4
1990-09-14	316.83
1990-09-21	311.32
1990-09-28	306.05
1990-10-05	311.5
1990-10-12	300.03
1990-10-19	312.48
1990-10-26	304.71
1990-11-02	311.85
1990-11-09	313.74
1990-11-16	317.12
1990-11-23	315.1
1990-11-30	322.22
1990-12-07	327.75
1990-12-14	326.82
1990-12-21	331.75
1990-12-28	328.72
1991-01-04	321
1991-01-11	315.23
1991-01-18	332.23
1991-01-25	336.07
1991-02-01	343.05
1991-02-08	359.35
1991-02-15	369.06
1991-02-22	365.65
1991-03-01	370.47
1991-03-08	374.95
1991-03-15	373.59
1991-03-22	367.48
1991-03-29	375.22
1991-04-05	375.36
1991-04-12	380.4
1991-04-19	384.2
1991-04-26	379.02
1991-05-03	380.8
1991-05-10	375.74
1991-05-17	372.39
1991-05-24	377.49
1991-05-31	389.83
1991-06-07	379.43
1991-06-14	382.29
1991-06-21	377.75
1991-06-28	371.16
1991-07-05	374.08
1991-07-12	380.25
1991-07-19	384.22
1991-07-26	380.93
1991-08-02	387.18
1991-08-09	387.12
1991-08-16	385.58
1991-08-23	394.17
1991-08-30	395.43
1991-09-06	389.1
1991-09-13	383.59
1991-09-20	387.92
1991-09-27	385.9
1991-10-04	381.25
1991-10-11	381.45
1991-10-18	392.5
1991-10-25	384.2
1991-11-01	391.32
1991-11-08	392.89
1991-11-15	382.62
1991-11-22	376.14
1991-11-29	375.22
1991-12-06	379.1
1991-12-13	384.47
1991-12-20	387.04
1991-12-27	406.46
1992-01-03	419.34
1992-01-10	415.1
1992-01-17	418.86
1992-01-24	415.48
1992-01-31	408.78
1992-02-07	411.09
1992-02-14	412.48
1992-02-21	411.43
1992-02-28	412.7
1992-03-06	404.44
1992-03-13	405.84
1992-03-20	411.3
1992-03-27	403.5
1992-04-03	401.55
1992-04-10	404.29
1992-04-17	416.04
1992-04-24	409.02
1992-05-01	412.53
1992-05-08	416.05
1992-05-15	410.09
1992-05-22	414.02
1992-05-29	415.35
1992-06-05	413.48
1992-06-12	409.76
1992-06-19	403.67
1992-06-26	403.45
1992-07-03	411.77
1992-07-10	414.62
1992-07-17	415.62
1992-07-24	411.6
1992-07-31	424.21
1992-08-07	418.88
1992-08-14	419.91
1992-08-21	414.85
1992-08-28	414.84
1992-09-04	417.08
1992-09-11	419.58
1992-09-18	422.93
1992-09-25	414.35
1992-10-02	410.47
1992-10-09	402.66
1992-10-16	411.73
1992-10-23	414.1
1992-10-30	418.68
1992-11-06	417.58
1992-11-13	422.43
1992-11-20	426.65
1992-11-27	430.16
1992-12-04	432.06
1992-12-11	433.73
1992-12-18	441.28
1992-12-25	439.77
1993-01-01	435.71
1993-01-08	429.05
1993-01-15	437.15
1993-01-22	436.11
1993-01-29	438.78
1993-02-05	448.93
1993-02-12	444.58
1993-02-19	434.22
1993-02-26	443.38
1993-03-05	446.11
1993-03-12	449.83
1993-03-19	450.18
1993-03-26	447.78
1993-04-02	441.39
1993-04-09	448.37
1993-04-16	448.94
1993-04-23	437.03
1993-04-30	440.19
1993-05-07	442.31
1993-05-14	439.56
1993-05-21	445.84
1993-05-28	450.19
1993-06-04	450.06
1993-06-11	447.26
1993-06-18	443.68
1993-06-25	447.6
1993-07-02	445.84
1993-07-09	448.11
1993-07-16	445.75
1993-07-23	447.1
1993-07-30	448.13
1993-08-06	448.68
1993-08-13	450.14
1993-08-20	456.16
1993-08-27	460.54
1993-09-03	461.34
1993-09-10	461.72
1993-09-17	458.83
1993-09-24	457.63
1993-10-01	461.28
1993-10-08	460.31
1993-10-15	469.5
1993-10-22	463.27
1993-10-29	467.83
1993-11-05	459.57
1993-11-12	465.39
1993-11-19	462.6
1993-11-26	463.06
1993-12-03	464.89
1993-12-10	463.93
1993-12-17	466.38
1993-12-24	467.38
1993-12-31	466.45
1994-01-07	469.9
1994-01-14	474.91
1994-01-21	474.72
1994-01-28	478.7
1994-02-04	469.81
1994-02-11	470.18
1994-02-18	467.69
1994-02-25	466.07
1994-03-04	464.74
1994-03-11	466.44
1994-03-18	471.06
1994-03-25	460.58
1994-04-01	445.77
1994-04-08	447.1
1994-04-15	446.18
1994-04-22	447.63
1994-04-29	450.91
1994-05-06	447.82
1994-05-13	444.14
1994-05-20	454.92
1994-05-27	457.33
1994-06-03	460.13
1994-06-10	458.67
1994-06-17	458.45
1994-06-24	442.8
1994-07-01	446.2
1994-07-08	449.55
1994-07-15	454.16
1994-07-22	453.11
1994-07-29	458.26
1994-08-05	457.09
1994-08-12	461.94
1994-08-19	463.68
1994-08-26	473.8
1994-09-02	470.99
1994-09-09	468.18
1994-09-16	471.19
1994-09-23	459.67
1994-09-30	462.71
1994-10-07	455.1
1994-10-14	469.1
1994-10-21	464.89
1994-10-28	473.77
1994-11-04	462.28
1994-11-11	462.35
1994-11-18	461.47
1994-11-25	452.29
1994-12-02	453.3
1994-12-09	446.96
1994-12-16	458.8
1994-12-23	459.83
1994-12-30	459.27
1995-01-06	460.68
1995-01-13	465.97
1995-01-20	464.78
1995-01-27	470.39
1995-02-03	478.65
1995-02-10	481.46
1995-02-17	481.97
1995-02-24	488.11
1995-03-03	485.42
1995-03-10	489.57
1995-03-17	495.52
1995-03-24	500.97
1995-03-31	500.71
1995-04-07	506.42
1995-04-14	509.23
1995-04-21	508.49
1995-04-28	514.71
1995-05-05	520.12
1995-05-12	525.55
1995-05-19	519.19
1995-05-26	523.65
1995-06-02	532.51
1995-06-09	527.94
1995-06-16	539.83
1995-06-23	549.71
1995-06-30	544.75
1995-07-07	556.37
1995-07-14	559.88
1995-07-21	553.62
1995-07-28	562.93
1995-08-04	558.94
1995-08-11	555.11
1995-08-18	559.21
1995-08-25	560.1
1995-09-01	563.84
1995-09-08	572.68
1995-09-15	583.35
1995-09-22	581.73
1995-09-29	584.41
1995-10-06	582.49
1995-10-13	584.5
1995-10-20	587.46
1995-10-27	579.7
1995-11-03	590.57
1995-11-10	592.72
1995-11-17	600.07
1995-11-24	599.97
1995-12-01	606.98
1995-12-08	617.48
1995-12-15	616.34
1995-12-22	611.96
1995-12-29	615.93
1996-01-05	616.71
1996-01-12	601.81
1996-01-19	611.83
1996-01-26	621.62
1996-02-02	635.84
1996-02-09	656.37
1996-02-16	647.98
1996-02-23	659.08
1996-03-01	644.37
1996-03-08	633.5
1996-03-15	641.43
1996-03-22	650.62
1996-03-29	653.73
1996-04-05	655.86
1996-04-12	636.71
1996-04-19	645.07
1996-04-26	653.46
1996-05-03	641.63
1996-05-10	652.09
1996-05-17	668.91
1996-05-24	678.51
1996-05-31	669.14
1996-06-07	673.31
1996-06-14	665.85
1996-06-21	666.83
1996-06-28	670.63
1996-07-05	657.44
1996-07-12	646.19
1996-07-19	638.73
1996-07-26	635.9
1996-08-02	662.49
1996-08-09	662.1
1996-08-16	665.21
1996-08-23	667.03
1996-08-30	651.99
1996-09-06	655.68
1996-09-13	680.54
1996-09-20	687.03
1996-09-27	686.19
1996-10-04	701.46
1996-10-11	700.66
1996-10-18	710.82
1996-10-25	700.92
1996-11-01	703.77
1996-11-08	730.82
1996-11-15	737.62
1996-11-22	748.7
1996-11-29	757.02
1996-12-06	739.6
1996-12-13	728.64
1996-12-20	748.87
1996-12-27	756.82
1997-01-03	748.04
1997-01-10	759.44
1997-01-17	776.17
1997-01-24	770.48
1997-01-31	786.16
1997-02-07	789.56
1997-02-14	808.45
1997-02-21	801.77
1997-02-28	790.82
1997-03-07	804.97
1997-03-14	793.17
1997-03-21	784.1
1997-03-28	790.53
1997-04-04	773.88
1997-04-11	757.9
1997-04-18	737.65
1997-04-25	766.34
1997-05-02	765.37
1997-05-09	812.97
1997-05-16	824.79
1997-05-23	829.75
1997-05-30	847.03
1997-06-06	848.28
1997-06-13	858.01
1997-06-20	893.27
1997-06-27	898.7
1997-07-04	887.29
1997-07-11	916.92
1997-07-18	916.66
1997-07-25	915.3
1997-08-01	938.79
1997-08-08	947.14
1997-08-15	933.54
1997-08-22	900.81
1997-08-29	923.54
1997-09-05	899.48
1997-09-12	929.05
1997-09-19	923.91
1997-09-26	950.5
1997-10-03	945.22
1997-10-10	965.04
1997-10-17	966.98
1997-10-24	944.18
1997-10-31	941.65
1997-11-07	914.62
1997-11-14	927.51
1997-11-21	928.35
1997-11-28	963.1
1997-12-05	955.4
1997-12-12	983.79
1997-12-19	953.39
1997-12-26	946.78
1998-01-02	936.46
1998-01-09	975.04
1998-01-16	941.99
1998-01-23	961.51
1998-01-30	957.59
1998-02-06	980.28
1998-02-13	1012.45
1998-02-20	1020.09
1998-02-27	1034.21
1998-03-06	1049.34
1998-03-13	1055.64
1998-03-20	1068.61
1998-03-27	1099.18
1998-04-03	1095.44
1998-04-10	1122.7
1998-04-17	1110.67
1998-04-24	1122.72
1998-05-01	1107.9
1998-05-08	1121.02
1998-05-15	1108.14
1998-05-22	1108.73
1998-05-29	1110.47
1998-06-05	1090.82
1998-06-12	1113.86
1998-06-19	1098.84
1998-06-26	1100.65
1998-07-03	1133.2
1998-07-10	1146.42
1998-07-17	1164.33
1998-07-24	1186.69
1998-07-31	1140.8
1998-08-07	1120.67
1998-08-14	1089.45
1998-08-21	1062.75
1998-08-28	1081.24
1998-09-04	1027.15
1998-09-11	973.9
1998-09-18	1009.06
1998-09-25	1020.09
1998-10-02	1044.75
1998-10-09	1002.6
1998-10-16	984.32
1998-10-23	1056.42
1998-10-30	1070.67
1998-11-06	1098.69
1998-11-13	1141
1998-11-20	1125.72
1998-11-27	1163.55
1998-12-04	1192.29
1998-12-11	1176.59
1998-12-18	1166.46
1998-12-25	1188.03
1999-01-01	1226.27
1999-01-08	1229.4
1999-01-15	1275.09
1999-01-22	1212.19
1999-01-29	1243.26
1999-02-05	1225.19
1999-02-12	1279.64
1999-02-19	1239.4
1999-02-26	1230.14
1999-03-05	1239.16
1999-03-12	1238.33
1999-03-19	1275.46
1999-03-26	1294.59
1999-04-02	1299.29
1999-04-09	1282.8
1999-04-16	1293.77
